geo,geoCode,date,polCode,polName,level,flag
Bahrain,BHR,2020-01-01,C5,Close public transport,0,NA
Bahrain,BHR,2020-03-28,C5,Close public transport,1,1
Bahrain,BHR,2020-07-07,C5,Close public transport,0,NA
Bahrain,BHR,2020-01-01,C6,Stay at home requirements,0,NA
Bahrain,BHR,2020-03-18,C6,Stay at home requirements,1,1
Bahrain,BHR,2020-08-23,C6,Stay at home requirements,0,NA
Bahrain,BHR,2020-01-01,C7,Restrictions on internal movement,0,NA
Bahrain,BHR,2020-03-18,C7,Restrictions on internal movement,1,1
Bahrain,BHR,2020-08-23,C7,Restrictions on internal movement,0,NA
Bahrain,BHR,2020-01-01,C8,International travel controls,0,NA
Bahrain,BHR,2020-01-27,C8,International travel controls,1,NA
Bahrain,BHR,2020-02-12,C8,International travel controls,3,NA
Bahrain,BHR,2020-01-01,H1,Public information campaigns,0,NA
Bahrain,BHR,2020-01-22,H1,Public information campaigns,2,0
Bahrain,BHR,2020-02-19,H1,Public information campaigns,2,1
Bahrain,BHR,2020-01-01,H2,Testing policy,0,NA
Bahrain,BHR,2020-02-09,H2,Testing policy,1,NA
Bahrain,BHR,2020-02-26,H2,Testing policy,2,NA
Bahrain,BHR,2020-03-31,H2,Testing policy,3,NA
Bahrain,BHR,2020-01-01,H3,Contact tracing,0,NA
Bahrain,BHR,2020-02-23,H3,Contact tracing,2,NA
Bangladesh,BGD,2020-01-01,C1,School closing,0,NA
Bangladesh,BGD,2020-03-16,C1,School closing,3,1
Bangladesh,BGD,2020-01-01,C2,Workplace closing,0,NA
Bangladesh,BGD,2020-03-19,C2,Workplace closing,3,0
Bangladesh,BGD,2020-03-26,C2,Workplace closing,3,1
Bangladesh,BGD,2020-05-01,C2,Workplace closing,2,1
Bangladesh,BGD,2020-05-17,C2,Workplace closing,3,1
Bangladesh,BGD,2020-05-31,C2,Workplace closing,1,1
Bangladesh,BGD,2020-07-16,C2,Workplace closing,3,0
Bangladesh,BGD,2020-01-01,C3,Cancel public events,0,NA
Bangladesh,BGD,2020-03-16,C3,Cancel public events,1,1
Bangladesh,BGD,2020-03-21,C3,Cancel public events,2,1
Bangladesh,BGD,2020-01-01,C4,Restrictions on gatherings,0,NA
Bangladesh,BGD,2020-03-19,C4,Restrictions on gatherings,4,1
Bangladesh,BGD,2020-05-31,C4,Restrictions on gatherings,3,1
Bangladesh,BGD,2020-06-16,C4,Restrictions on gatherings,4,0
Bangladesh,BGD,2020-01-01,C5,Close public transport,0,NA
Bangladesh,BGD,2020-03-19,C5,Close public transport,2,0
Bangladesh,BGD,2020-04-11,C5,Close public transport,2,1
Bangladesh,BGD,2020-05-31,C5,Close public transport,1,1
Bangladesh,BGD,2020-01-01,C6,Stay at home requirements,0,NA
Bangladesh,BGD,2020-03-19,C6,Stay at home requirements,2,0
Bangladesh,BGD,2020-03-25,C6,Stay at home requirements,1,1
Bangladesh,BGD,2020-04-10,C6,Stay at home requirements,2,1
Bangladesh,BGD,2020-05-31,C6,Stay at home requirements,1,1
Bangladesh,BGD,2020-06-16,C6,Stay at home requirements,2,0
Bangladesh,BGD,2020-01-01,C7,Restrictions on internal movement,0,NA
Bangladesh,BGD,2020-03-19,C7,Restrictions on internal movement,2,0
Bangladesh,BGD,2020-03-25,C7,Restrictions on internal movement,2,1
Bangladesh,BGD,2020-05-31,C7,Restrictions on internal movement,0,NA
Bangladesh,BGD,2020-06-16,C7,Restrictions on internal movement,2,0
Bangladesh,BGD,2020-01-01,C8,International travel controls,0,NA
Bangladesh,BGD,2020-01-22,C8,International travel controls,1,NA
Bangladesh,BGD,2020-03-16,C8,International travel controls,2,NA
Bangladesh,BGD,2020-03-31,C8,International travel controls,3,NA
Bangladesh,BGD,2020-01-01,H1,Public information campaigns,0,NA
Bangladesh,BGD,2020-01-21,H1,Public information campaigns,1,1
Bangladesh,BGD,2020-01-28,H1,Public information campaigns,2,1
Bangladesh,BGD,2020-01-01,H2,Testing policy,0,NA
Bangladesh,BGD,2020-03-01,H2,Testing policy,1,NA
Bangladesh,BGD,2020-03-08,H2,Testing policy,2,NA
Bangladesh,BGD,2020-01-01,H3,Contact tracing,0,NA
Bangladesh,BGD,2020-01-24,H3,Contact tracing,1,NA
Barbados,BRB,2020-01-01,C1,School closing,0,NA
Barbados,BRB,2020-03-19,C1,School closing,3,1
Barbados,BRB,2020-06-08,C1,School closing,2,1
Barbados,BRB,2020-01-01,C2,Workplace closing,0,NA
Barbados,BRB,2020-03-28,C2,Workplace closing,3,1
Barbados,BRB,2020-05-04,C2,Workplace closing,2,1
Barbados,BRB,2020-07-23,C2,Workplace closing,1,1
Barbados,BRB,2020-01-01,C3,Cancel public events,0,NA
Barbados,BRB,2020-03-17,C3,Cancel public events,2,1
Barbados,BRB,2020-06-15,C3,Cancel public events,1,1
Barbados,BRB,2020-01-01,C4,Restrictions on gatherings,0,NA
Barbados,BRB,2020-03-17,C4,Restrictions on gatherings,3,1
Barbados,BRB,2020-04-03,C4,Restrictions on gatherings,4,1
Barbados,BRB,2020-06-01,C4,Restrictions on gatherings,3,1
Barbados,BRB,2020-06-15,C4,Restrictions on gatherings,2,1
Barbados,BRB,2020-01-01,C5,Close public transport,0,NA
Barbados,BRB,2020-04-08,C5,Close public transport,1,1
Barbados,BRB,2020-08-21,C5,Close public transport,0,NA
Barbados,BRB,2020-01-01,C6,Stay at home requirements,0,NA
Barbados,BRB,2020-03-28,C6,Stay at home requirements,1,1
Barbados,BRB,2020-04-03,C6,Stay at home requirements,3,1
Barbados,BRB,2020-05-04,C6,Stay at home requirements,2,1
Barbados,BRB,2020-07-01,C6,Stay at home requirements,1,1
Barbados,BRB,2020-08-21,C6,Stay at home requirements,0,NA
Barbados,BRB,2020-01-01,C7,Restrictions on internal movement,0,NA
Barbados,BRB,2020-03-17,C7,Restrictions on internal movement,1,0
Barbados,BRB,2020-03-28,C7,Restrictions on internal movement,2,1
Barbados,BRB,2020-07-01,C7,Restrictions on internal movement,1,1
Barbados,BRB,2020-08-21,C7,Restrictions on internal movement,0,NA
Barbados,BRB,2020-01-01,C8,International travel controls,0,NA
Barbados,BRB,2020-02-15,C8,International travel controls,1,NA
Barbados,BRB,2020-03-04,C8,International travel controls,2,NA
Barbados,BRB,2020-07-12,C8,International travel controls,1,NA
Barbados,BRB,2020-08-03,C8,International travel controls,2,NA
Barbados,BRB,2020-01-01,H1,Public information campaigns,0,NA
Barbados,BRB,2020-01-22,H1,Public information campaigns,2,1
Barbados,BRB,2020-01-01,H2,Testing policy,0,NA
Barbados,BRB,2020-01-26,H2,Testing policy,1,NA
Barbados,BRB,2020-04-19,H2,Testing policy,2,NA
Barbados,BRB,2020-01-01,H3,Contact tracing,0,NA
Barbados,BRB,2020-03-20,H3,Contact tracing,2,NA
Belarus,BLR,2020-01-01,C1,School closing,0,NA
Belarus,BLR,2020-04-04,C1,School closing,3,1
Belarus,BLR,2020-04-20,C1,School closing,0,NA
Belarus,BLR,2020-01-01,C2,Workplace closing,0,NA
Belarus,BLR,2020-01-01,C3,Cancel public events,0,NA
Belarus,BLR,2020-01-01,C4,Restrictions on gatherings,0,NA
Belarus,BLR,2020-01-01,C5,Close public transport,0,NA
Belarus,BLR,2020-01-01,C6,Stay at home requirements,0,NA
Belarus,BLR,2020-01-01,C7,Restrictions on internal movement,0,NA
Belarus,BLR,2020-01-01,C8,International travel controls,0,NA
Belarus,BLR,2020-03-14,C8,International travel controls,3,NA
Belarus,BLR,2020-07-03,C8,International travel controls,2,NA
Belarus,BLR,2020-08-14,C8,International travel controls,1,NA
Belarus,BLR,2020-01-01,H1,Public information campaigns,0,NA
Belarus,BLR,2020-04-20,H1,Public information campaigns,1,1
Belarus,BLR,2020-01-01,H2,Testing policy,0,NA
Belarus,BLR,2020-04-20,H2,Testing policy,3,NA
Belarus,BLR,2020-01-01,H3,Contact tracing,0,NA
Belarus,BLR,2020-04-09,H3,Contact tracing,2,NA
Belgium,BEL,2020-01-01,C1,School closing,0,NA
Belgium,BEL,2020-03-14,C1,School closing,2,1
Belgium,BEL,2020-06-05,C1,School closing,2,0
Belgium,BEL,2020-07-01,C1,School closing,1,0
Belgium,BEL,2020-01-01,C2,Workplace closing,0,NA
Belgium,BEL,2020-03-13,C2,Workplace closing,1,1
Belgium,BEL,2020-03-14,C2,Workplace closing,2,1
Belgium,BEL,2020-03-18,C2,Workplace closing,3,1
Belgium,BEL,2020-05-11,C2,Workplace closing,2,1
Belgium,BEL,2020-07-29,C2,Workplace closing,3,0
Belgium,BEL,2020-08-12,C2,Workplace closing,2,1
Belgium,BEL,2020-01-01,C3,Cancel public events,0,NA
Belgium,BEL,2020-03-10,C3,Cancel public events,1,1
Belgium,BEL,2020-03-14,C3,Cancel public events,2,1
Belgium,BEL,2020-01-01,C4,Restrictions on gatherings,0,NA
Belgium,BEL,2020-03-18,C4,Restrictions on gatherings,4,1
Belgium,BEL,2020-06-08,C4,Restrictions on gatherings,3,1
Belgium,BEL,2020-07-29,C4,Restrictions on gatherings,4,1
Belgium,BEL,2020-01-01,C5,Close public transport,0,NA
Belgium,BEL,2020-01-01,C6,Stay at home requirements,0,NA
Belgium,BEL,2020-03-18,C6,Stay at home requirements,2,1
Belgium,BEL,2020-06-08,C6,Stay at home requirements,0,NA
Belgium,BEL,2020-07-29,C6,Stay at home requirements,2,0
Belgium,BEL,2020-08-07,C6,Stay at home requirements,1,0
Belgium,BEL,2020-08-12,C6,Stay at home requirements,2,0
Belgium,BEL,2020-08-27,C6,Stay at home requirements,0,NA
Belgium,BEL,2020-01-01,C7,Restrictions on internal movement,0,NA
Belgium,BEL,2020-03-14,C7,Restrictions on internal movement,2,1
Belgium,BEL,2020-06-08,C7,Restrictions on internal movement,0,NA
Belgium,BEL,2020-07-28,C7,Restrictions on internal movement,1,0
Belgium,BEL,2020-08-09,C7,Restrictions on internal movement,2,0
Belgium,BEL,2020-08-12,C7,Restrictions on internal movement,0,NA
Belgium,BEL,2020-01-01,C8,International travel controls,0,NA
Belgium,BEL,2020-03-04,C8,International travel controls,1,NA
Belgium,BEL,2020-03-20,C8,International travel controls,4,NA
Belgium,BEL,2020-05-05,C8,International travel controls,3,NA
Belgium,BEL,2020-01-01,H1,Public information campaigns,0,NA
Belgium,BEL,2020-01-28,H1,Public information campaigns,1,1
Belgium,BEL,2020-01-31,H1,Public information campaigns,2,1
Belgium,BEL,2020-01-01,H2,Testing policy,0,NA
Belgium,BEL,2020-03-01,H2,Testing policy,1,NA
Belgium,BEL,2020-05-04,H2,Testing policy,2,NA
Belgium,BEL,2020-01-01,H3,Contact tracing,0,NA
Belgium,BEL,2020-02-26,H3,Contact tracing,2,NA
Belgium,BEL,2020-03-13,H3,Contact tracing,1,NA
Belgium,BEL,2020-05-18,H3,Contact tracing,2,NA
Belize,BLZ,2020-01-01,C1,School closing,0,NA
Belize,BLZ,2020-03-20,C1,School closing,3,1
Belize,BLZ,2020-06-15,C1,School closing,3,0
Belize,BLZ,2020-01-01,C2,Workplace closing,0,NA
Belize,BLZ,2020-03-20,C2,Workplace closing,1,0
Belize,BLZ,2020-04-01,C2,Workplace closing,3,1
Belize,BLZ,2020-04-27,C2,Workplace closing,2,1
Belize,BLZ,2020-05-15,C2,Workplace closing,3,1
Belize,BLZ,2020-06-01,C2,Workplace closing,2,1
Belize,BLZ,2020-08-07,C2,Workplace closing,3,0
Belize,BLZ,2020-01-01,C3,Cancel public events,0,NA
Belize,BLZ,2020-03-16,C3,Cancel public events,2,1
Belize,BLZ,2020-01-01,C4,Restrictions on gatherings,0,NA
Belize,BLZ,2020-03-16,C4,Restrictions on gatherings,3,1
Belize,BLZ,2020-05-15,C4,Restrictions on gatherings,4,1
Belize,BLZ,2020-06-11,C4,Restrictions on gatherings,3,1
Belize,BLZ,2020-08-07,C4,Restrictions on gatherings,3,0
Belize,BLZ,2020-01-01,C5,Close public transport,0,NA
Belize,BLZ,2020-01-01,C6,Stay at home requirements,0,NA
Belize,BLZ,2020-04-27,C6,Stay at home requirements,2,0
Belize,BLZ,2020-05-15,C6,Stay at home requirements,2,1
Belize,BLZ,2020-07-01,C6,Stay at home requirements,1,1
Belize,BLZ,2020-01-01,C7,Restrictions on internal movement,0,NA
Belize,BLZ,2020-04-01,C7,Restrictions on internal movement,2,1
Belize,BLZ,2020-06-01,C7,Restrictions on internal movement,1,1
Belize,BLZ,2020-08-07,C7,Restrictions on internal movement,2,0
Belize,BLZ,2020-01-01,C8,International travel controls,0,NA
Belize,BLZ,2020-03-11,C8,International travel controls,1,NA
Belize,BLZ,2020-03-13,C8,International travel controls,2,NA
Belize,BLZ,2020-03-15,C8,International travel controls,3,NA
Belize,BLZ,2020-03-20,C8,International travel controls,4,NA
Belize,BLZ,2020-01-01,H1,Public information campaigns,0,NA
Belize,BLZ,2020-02-18,H1,Public information campaigns,1,1
Belize,BLZ,2020-02-28,H1,Public information campaigns,2,1
Belize,BLZ,2020-01-01,H2,Testing policy,0,NA
Belize,BLZ,2020-03-25,H2,Testing policy,1,NA
Belize,BLZ,2020-01-01,H3,Contact tracing,0,NA
Belize,BLZ,2020-03-25,H3,Contact tracing,2,NA
Benin,BEN,2020-01-01,C1,School closing,0,NA
Benin,BEN,2020-03-30,C1,School closing,3,1
Benin,BEN,2020-05-11,C1,School closing,2,1
Benin,BEN,2020-01-01,C2,Workplace closing,0,NA
Benin,BEN,2020-03-30,C2,Workplace closing,2,0
Benin,BEN,2020-06-02,C2,Workplace closing,1,1
Benin,BEN,2020-01-01,C3,Cancel public events,0,NA
Benin,BEN,2020-03-17,C3,Cancel public events,2,1
Benin,BEN,2020-06-02,C3,Cancel public events,1,1
Benin,BEN,2020-01-01,C4,Restrictions on gatherings,0,NA
Benin,BEN,2020-03-30,C4,Restrictions on gatherings,4,0
Benin,BEN,2020-05-11,C4,Restrictions on gatherings,3,1
Benin,BEN,2020-01-01,C5,Close public transport,0,NA
Benin,BEN,2020-03-30,C5,Close public transport,2,0
Benin,BEN,2020-06-02,C5,Close public transport,0,NA
Benin,BEN,2020-01-01,C6,Stay at home requirements,0,NA
Benin,BEN,2020-01-01,C7,Restrictions on internal movement,0,NA
Benin,BEN,2020-03-30,C7,Restrictions on internal movement,2,0
Benin,BEN,2020-05-11,C7,Restrictions on internal movement,0,NA
Benin,BEN,2020-01-01,C8,International travel controls,0,NA
Benin,BEN,2020-02-01,C8,International travel controls,1,NA
Benin,BEN,2020-03-10,C8,International travel controls,2,NA
Benin,BEN,2020-05-17,C8,International travel controls,4,NA
Benin,BEN,2020-05-18,C8,International travel controls,2,NA
Benin,BEN,2020-01-01,H1,Public information campaigns,0,NA
Benin,BEN,2020-02-22,H1,Public information campaigns,1,1
Benin,BEN,2020-03-01,H1,Public information campaigns,2,1
Benin,BEN,2020-01-01,H2,Testing policy,0,NA
Benin,BEN,2020-03-08,H2,Testing policy,1,NA
Benin,BEN,2020-04-20,H2,Testing policy,2,NA
Benin,BEN,2020-01-01,H3,Contact tracing,0,NA
Benin,BEN,2020-03-07,H3,Contact tracing,2,NA
Bermuda,BMU,2020-01-01,C1,School closing,0,NA
Bermuda,BMU,2020-03-20,C1,School closing,3,1
Bermuda,BMU,2020-07-01,C1,School closing,1,1
Bermuda,BMU,2020-08-23,C1,School closing,0,NA
Bermuda,BMU,2020-01-01,C2,Workplace closing,0,NA
Bermuda,BMU,2020-03-20,C2,Workplace closing,1,1
Bermuda,BMU,2020-03-26,C2,Workplace closing,2,1
Bermuda,BMU,2020-04-04,C2,Workplace closing,3,1
Bermuda,BMU,2020-05-03,C2,Workplace closing,2,1
Bermuda,BMU,2020-07-01,C2,Workplace closing,1,1
Bermuda,BMU,2020-01-01,C3,Cancel public events,0,NA
Bermuda,BMU,2020-04-04,C3,Cancel public events,2,1
Bermuda,BMU,2020-05-02,C3,Cancel public events,1,1
Bermuda,BMU,2020-01-01,C4,Restrictions on gatherings,0,NA
Bermuda,BMU,2020-04-04,C4,Restrictions on gatherings,4,1
Bermuda,BMU,2020-06-11,C4,Restrictions on gatherings,3,1
Bermuda,BMU,2020-01-01,C5,Close public transport,0,NA
Bermuda,BMU,2020-03-19,C5,Close public transport,2,1
Bermuda,BMU,2020-05-02,C5,Close public transport,1,1
Bermuda,BMU,2020-06-11,C5,Close public transport,0,NA
Bermuda,BMU,2020-01-01,C6,Stay at home requirements,0,NA
Bermuda,BMU,2020-04-04,C6,Stay at home requirements,2,1
Bermuda,BMU,2020-05-02,C6,Stay at home requirements,1,1
Bermuda,BMU,2020-06-11,C6,Stay at home requirements,2,1
Bermuda,BMU,2020-01-01,C7,Restrictions on internal movement,0,NA
Bermuda,BMU,2020-04-04,C7,Restrictions on internal movement,2,1
Bermuda,BMU,2020-05-02,C7,Restrictions on internal movement,1,1
Bermuda,BMU,2020-01-01,C8,International travel controls,0,NA
Bermuda,BMU,2020-02-07,C8,International travel controls,3,NA
Bermuda,BMU,2020-03-20,C8,International travel controls,4,NA
Bermuda,BMU,2020-06-11,C8,International travel controls,2,NA
Bermuda,BMU,2020-07-01,C8,International travel controls,1,NA
Bermuda,BMU,2020-01-01,H1,Public information campaigns,0,NA
Bermuda,BMU,2020-01-22,H1,Public information campaigns,2,1
Bermuda,BMU,2020-01-01,H2,Testing policy,0,NA
Bermuda,BMU,2020-01-29,H2,Testing policy,1,NA
Bermuda,BMU,2020-05-09,H2,Testing policy,3,NA
Bermuda,BMU,2020-01-01,H3,Contact tracing,0,NA
Bermuda,BMU,2020-01-29,H3,Contact tracing,2,NA
Bhutan,BTN,2020-01-01,C1,School closing,0,NA
Bhutan,BTN,2020-03-06,C1,School closing,3,0
Bhutan,BTN,2020-03-18,C1,School closing,3,1
Bhutan,BTN,2020-07-01,C1,School closing,2,1
Bhutan,BTN,2020-01-01,C2,Workplace closing,0,NA
Bhutan,BTN,2020-03-27,C2,Workplace closing,2,1
Bhutan,BTN,2020-01-01,C3,Cancel public events,0,NA
Bhutan,BTN,2020-03-27,C3,Cancel public events,2,1
Bhutan,BTN,2020-07-14,C3,Cancel public events,1,1
Bhutan,BTN,2020-01-01,C4,Restrictions on gatherings,0,NA
Bhutan,BTN,2020-03-06,C4,Restrictions on gatherings,2,1
Bhutan,BTN,2020-03-27,C4,Restrictions on gatherings,4,1
Bhutan,BTN,2020-07-01,C4,Restrictions on gatherings,3,1
Bhutan,BTN,2020-01-01,C5,Close public transport,0,NA
Bhutan,BTN,2020-03-27,C5,Close public transport,1,1
Bhutan,BTN,2020-07-01,C5,Close public transport,0,NA
Bhutan,BTN,2020-01-01,C6,Stay at home requirements,0,NA
Bhutan,BTN,2020-03-26,C6,Stay at home requirements,1,1
Bhutan,BTN,2020-01-01,C7,Restrictions on internal movement,0,NA
Bhutan,BTN,2020-03-27,C7,Restrictions on internal movement,2,1
Bhutan,BTN,2020-01-01,C8,International travel controls,0,NA
Bhutan,BTN,2020-01-15,C8,International travel controls,1,NA
Bhutan,BTN,2020-03-06,C8,International travel controls,2,NA
Bhutan,BTN,2020-03-23,C8,International travel controls,4,NA
Bhutan,BTN,2020-01-01,H1,Public information campaigns,0,NA
Bhutan,BTN,2020-01-15,H1,Public information campaigns,1,1
Bhutan,BTN,2020-01-23,H1,Public information campaigns,2,1
Bhutan,BTN,2020-01-01,H2,Testing policy,0,NA
Bhutan,BTN,2020-02-10,H2,Testing policy,1,NA
Bhutan,BTN,2020-04-17,H2,Testing policy,2,NA
Bhutan,BTN,2020-01-01,H3,Contact tracing,0,NA
Bhutan,BTN,2020-03-06,H3,Contact tracing,2,NA
Bolivia,BOL,2020-01-01,C1,School closing,0,NA
Bolivia,BOL,2020-03-12,C1,School closing,3,1
Bolivia,BOL,2020-01-01,C2,Workplace closing,0,NA
Bolivia,BOL,2020-03-18,C2,Workplace closing,1,1
Bolivia,BOL,2020-03-22,C2,Workplace closing,3,1
Bolivia,BOL,2020-06-01,C2,Workplace closing,3,0
Bolivia,BOL,2020-06-26,C2,Workplace closing,2,1
Bolivia,BOL,2020-01-01,C3,Cancel public events,0,NA
Bolivia,BOL,2020-03-12,C3,Cancel public events,2,1
Bolivia,BOL,2020-01-01,C4,Restrictions on gatherings,0,NA
Bolivia,BOL,2020-03-12,C4,Restrictions on gatherings,1,1
Bolivia,BOL,2020-03-17,C4,Restrictions on gatherings,4,1
Bolivia,BOL,2020-01-01,C5,Close public transport,0,NA
Bolivia,BOL,2020-03-16,C5,Close public transport,2,0
Bolivia,BOL,2020-03-18,C5,Close public transport,2,1
Bolivia,BOL,2020-05-25,C5,Close public transport,2,0
Bolivia,BOL,2020-01-01,C6,Stay at home requirements,0,NA
Bolivia,BOL,2020-03-17,C6,Stay at home requirements,2,1
Bolivia,BOL,2020-06-20,C6,Stay at home requirements,3,0
Bolivia,BOL,2020-06-24,C6,Stay at home requirements,2,1
Bolivia,BOL,2020-01-01,C7,Restrictions on internal movement,0,NA
Bolivia,BOL,2020-03-21,C7,Restrictions on internal movement,2,1
Bolivia,BOL,2020-06-01,C7,Restrictions on internal movement,2,0
Bolivia,BOL,2020-06-26,C7,Restrictions on internal movement,2,1
Bolivia,BOL,2020-01-01,C8,International travel controls,0,NA
Bolivia,BOL,2020-03-13,C8,International travel controls,3,NA
Bolivia,BOL,2020-03-31,C8,International travel controls,4,NA
Bolivia,BOL,2020-01-01,H1,Public information campaigns,0,NA
Bolivia,BOL,2020-03-10,H1,Public information campaigns,1,1
Bolivia,BOL,2020-03-13,H1,Public information campaigns,2,1
Bolivia,BOL,2020-01-01,H2,Testing policy,0,NA
Bolivia,BOL,2020-04-07,H2,Testing policy,1,NA
Bolivia,BOL,2020-01-01,H3,Contact tracing,0,NA
Bosnia and Herzegovina,BIH,2020-01-01,C1,School closing,0,NA
Bosnia and Herzegovina,BIH,2020-03-11,C1,School closing,3,1
Bosnia and Herzegovina,BIH,2020-08-31,C1,School closing,1,1
Bosnia and Herzegovina,BIH,2020-01-01,C2,Workplace closing,0,NA
Bosnia and Herzegovina,BIH,2020-03-17,C2,Workplace closing,3,1
Bosnia and Herzegovina,BIH,2020-05-11,C2,Workplace closing,2,1
Bosnia and Herzegovina,BIH,2020-07-05,C2,Workplace closing,1,1
Bosnia and Herzegovina,BIH,2020-01-01,C3,Cancel public events,0,NA
Bosnia and Herzegovina,BIH,2020-03-10,C3,Cancel public events,1,1
Bosnia and Herzegovina,BIH,2020-03-17,C3,Cancel public events,2,1
Bosnia and Herzegovina,BIH,2020-01-01,C4,Restrictions on gatherings,0,NA
Bosnia and Herzegovina,BIH,2020-03-10,C4,Restrictions on gatherings,2,0
Bosnia and Herzegovina,BIH,2020-03-18,C4,Restrictions on gatherings,4,1
Bosnia and Herzegovina,BIH,2020-05-29,C4,Restrictions on gatherings,3,1
Bosnia and Herzegovina,BIH,2020-06-13,C4,Restrictions on gatherings,2,1
Bosnia and Herzegovina,BIH,2020-07-24,C4,Restrictions on gatherings,3,1
Bosnia and Herzegovina,BIH,2020-01-01,C5,Close public transport,0,NA
Bosnia and Herzegovina,BIH,2020-03-17,C5,Close public transport,2,0
Bosnia and Herzegovina,BIH,2020-04-10,C5,Close public transport,2,1
Bosnia and Herzegovina,BIH,2020-05-11,C5,Close public transport,1,0
Bosnia and Herzegovina,BIH,2020-05-15,C5,Close public transport,0,NA
Bosnia and Herzegovina,BIH,2020-01-01,C6,Stay at home requirements,0,NA
Bosnia and Herzegovina,BIH,2020-03-20,C6,Stay at home requirements,3,0
Bosnia and Herzegovina,BIH,2020-04-24,C6,Stay at home requirements,2,1
Bosnia and Herzegovina,BIH,2020-05-14,C6,Stay at home requirements,2,0
Bosnia and Herzegovina,BIH,2020-05-21,C6,Stay at home requirements,0,NA
Bosnia and Herzegovina,BIH,2020-01-01,C7,Restrictions on internal movement,0,NA
